mercurys,M,a,capom,e,i,omega,mass,radio,mass_grav,period,x,y,z,vx,vy,vz
mercuryA14,109.74968235029831,0.05,31.011011100444286,0.000543993626211886,0.027832507074741532,341.9287079399111,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.05001661573535756,-0.0010006001668244734,1.2101046822678626e-05,0.0015293322528403559,-0.07687418323068763,-3.238832356737538e-05
mercuryA15,79.8772958587823,0.05,348.96074972453926,0.0028860387197066463,0.008571716931868423,24.06649823949453,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.000578347777552805,-0.05003041397824474,-7.362855277424612e-06,0.07687548817743814,-0.0006729429982166198,2.103402350304145e-06
mercuryA16,102.07504062208682,0.05,181.90511399039536,0.007375127864821052,0.02651247895758171,60.18787450329635,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.043895814129524195,-0.02392580262387305,1.1740326164558305e-05,0.037320072940363186,0.06728432063741284,-3.054316852747055e-05
mercuryA17,177.83837676279026,0.05,37.093226230676194,0.03939574905997559,0.047503341778619465,231.21661432757404,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04706645302272462,0.018905725475245293,-1.1032012274602122e-05,-0.025665161640478534,0.07135255821827673,6.0020929378243965e-05
mercuryA18,326.05746380277486,0.05,264.0797394785959,0.014299546156724942,0.03477477047449567,131.18478093482742,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04931937898436019,-0.0034907104847281094,2.9992494505167903e-05,0.004796727963322603,0.07764452544266673,-1.9649156970027343e-06
mercuryA19,325.75292045290865,0.05,345.5561128969095,0.010106405641020267,0.004147618906514278,224.85430838618927,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04457779831878206,0.022018133396846846,7.385966290148654e-07,-0.033676889250884315,-0.06964944831773154,-5.490612643112376e-06
mercuryA20,182.09498438042425,0.05,162.63485309192663,0.0004660812906799705,0.042200915934078216,66.23166389092951,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.03706153213230484,-0.0335280183214757,3.171656969139281e-05,0.05163736779311783,-0.05707313107183935,2.876956247385106e-05
mercuryA21,235.66717174657794,0.05,97.49176519693046,0.010011057670456508,0.03522607429318542,126.24542499639648,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.034814635346006394,0.036581279362292704,-2.4154110551884375e-05,-0.05519726437137788,0.052481886032028094,2.9439180273916177e-05
mercuryA22,150.0635411610975,0.05,298.4362105516362,0.020937768064107565,0.01503214425965494,84.34465069348677,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04600852526280558,-0.017521460286884633,8.425475481765323e-06,0.026761378289488075,0.07339457083236697,1.5343254181803757e-05
mercuryA23,41.72261870863287,0.05,344.2394396458625,0.03021567365607238,0.04550203000772437,276.02211377918405,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.031518264634689076,0.040078072264171455,2.3833088830557975e-05,-0.05820653424221461,-0.047970742171500845,-4.9219857623428835e-05
mercuryA24,121.23234380661287,0.05,102.17208971263297,0.0393906730824753,0.0488064981502259,112.40145243404726,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04143711231323296,-0.029069016974692698,-2.928298804588525e-05,0.045936167226018856,0.06053056453717065,-4.9122090265235575e-05
mercuryA25,201.53225559463772,0.05,263.6319933592582,0.024668192066914854,0.029499297933731957,355.19181692845973,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.014371289801007254,-0.046747812578041816,1.002309018957169e-05,0.07541869398059484,0.02224488966353151,3.732018331464273e-05
mercuryA26,39.905892606378124,0.05,181.5448142087531,0.03677723458416311,0.033766421146565015,322.5826611428612,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.003446834638310175,-0.05101826864546205,3.0110700963879634e-05,0.07514830408948348,0.0028949775996569976,-5.115520069242053e-07
mercuryA27,242.52639309880126,0.05,23.720524577890643,0.0023682993071039216,0.005072442052891735,358.8816896794999,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.026411250547110583,-0.04256848886545614,-2.5096392541363435e-06,0.06530055198461404,-0.04039040602780018,-5.599308035469634e-06
mercuryA28,240.14964409410695,0.05,314.3052221529093,0.02923450655819116,0.02831218588758194,90.59984202072935,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.030495367867998502,0.03934159940707982,2.7948454620960657e-06,-0.062417031654444496,-0.04555732398339829,-3.779602014002016e-05
mercuryA29,238.09217238701115,0.05,279.8091539148109,0.021987685434128684,0.04234930965916167,293.84738756266756,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04885366454504886,0.005361949939273941,-3.490636021681441e-05,-0.0074574437016555195,-0.07789795039914182,-1.5240709806143336e-05
mercuryA30,76.79749589677783,0.05,328.03443829431995,0.01641884707193051,0.023696013928482314,351.30448078718723,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.03742678597494923,0.03296290557552887,1.976001063951148e-05,-0.050029822692452076,0.05869781612094377,9.640810676187618e-06
mercuryA31,65.51208591056927,0.05,86.97282005862603,0.0383486350862624,0.015769832592032296,352.6381228450244,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.029632916096912935,-0.04240244274145493,7.528326052679428e-06,0.060200343870385434,-0.04356798880412385,-1.7179416428135918e-05
mercuryA32,287.2121257396127,0.05,129.84177596169482,0.015418145698848546,0.008593515483444131,2.7421358404946705,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04475765438312734,0.022726603407220096,-7.3381604263737e-06,-0.035707604449347535,0.0677995298583411,-2.402793980007834e-06
mercuryA33,112.24114325067147,0.05,150.93788792058155,0.036021066327728245,0.03113615311316817,318.7817396191275,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.026285536783245102,0.0411847342351485,-2.6501760576811973e-05,-0.06750056326514613,0.040479605441357015,-1.4096871035655484e-06
mercuryA34,283.858714972974,0.05,184.05464497995595,0.047145400057135134,0.04616249697855199,35.050325588159836,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.015147464652646535,-0.04665834582782112,3.836089429226627e-05,0.0755426428817908,0.020963545761863493,-1.2544249735341623e-05
mercuryA35,224.6122656948126,0.05,30.364915763782005,0.01529301432214298,0.01117002439321751,325.14402766446824,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.006016138856911249,-0.04965745495158105,-7.760019416667352e-06,0.07647297020034248,-0.008080727538167175,-8.895688705587026e-06
mercuryA36,13.25696306410238,0.05,346.9004507187419,0.04153967205674239,0.026380779337807404,342.99452681393893,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.0472655283512627,0.01058221468855006,9.677935355649824e-06,-0.015217968938194479,0.07790365539087249,3.3347842458600166e-05
mercuryA37,143.41472564228258,0.05,208.8980877100103,0.004931584012713769,0.034170258371358786,3.638189562200509,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04280339917024551,0.025627340858683404,-2.571672771892777e-05,-0.03931474227658613,-0.0663250594733819,2.3299116144286793e-05
mercuryA38,37.153379083231236,0.05,201.39549228356682,0.03744302649461478,0.02552898866320795,231.7861282336521,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.03731097408998975,0.030860166179611025,-6.73794339458616e-06,-0.05182508425872833,0.060156278407191593,-3.338018934947313e-05
mercuryA39,156.3822092012791,0.05,240.2201629368267,0.038326223378149726,0.03516634526745765,282.48080973775734,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.024145352184455134,0.04213488619030118,-2.570695894944129e-05,-0.06767407232066801,-0.04109493110193792,-2.352359801955999e-05
mercuryA40,243.41821142860175,0.05,110.97080506971426,0.02160996737585105,0.015005676790122586,356.5045678305923,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04901670067859122,0.010278916007413427,-1.2950544485343883e-05,-0.017378839406719356,0.07481090513266264,-2.7621184467915976e-06
mercuryA41,170.1406692989916,0.05,86.82783766168302,0.02184498401224992,0.033536264071056664,323.1120465215011,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.008937860193797605,0.048222919342479326,-3.6615655237891452e-06,-0.07694665745985749,0.015105041097280426,4.545852043583103e-05
mercuryA42,331.8164884723956,0.05,251.64024009025465,0.03482984723172264,0.001424444677804543,324.3613825505889,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.03993252310172181,0.029098648986263055,-1.1701052280374009e-06,-0.04375762840802511,-0.0643810066789837,-5.283353914531946e-07
mercuryA43,49.79203964257108,0.05,326.44795061677814,0.03251201281558653,0.012705644241860015,181.76321432456106,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.023783575540118437,0.042342304052232174,4.910185398992565e-06,-0.06842735771945987,-0.0398221113481784,-1.5746074957504608e-05
mercuryA44,57.70550702434653,0.05,93.23172876139262,0.02789192941629874,0.017471844151654405,172.15281012506958,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.044702200795866884,-0.021194592036942458,-1.3245511544981538e-05,0.035110496984881716,0.06936724261572155,-1.1882094779056315e-05
mercuryA45,102.74313112492243,0.05,354.6353540463166,0.0036611126111331716,0.03344118271620843,148.33366507771848,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,4.552147724472613e-05,-0.05010992076525181,-2.911650585833139e-05,0.07676121448486735,-0.00015496201957829192,4.09870250469495e-06
mercuryA46,223.66989336005057,0.05,304.3279900466343,0.01703545640930339,0.019015666554999113,235.9255748188951,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04179053810365666,0.02870534464060616,1.6826413079734336e-05,-0.04355735137848196,0.0621104847046783,-3.13539652086205e-07
mercuryA47,179.9843331541174,0.05,309.003953028225,0.04878379772058409,0.008224404795441375,291.9649813684091,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.016828502825179007,0.04873797076011101,2.5259165202673207e-06,-0.06951896668182249,-0.02696166998241093,-1.0190449450870387e-05
mercuryA48,106.76185856421253,0.05,49.40967554737598,0.008036192323134506,0.011429592147870172,212.48692797988056,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.009589711508987353,-0.04866285304787168,-4.863429054963296e-06,0.07609324121744132,-0.014961790762293752,-1.3468882688977431e-05
mercuryA49,119.45616727910553,0.05,31.715002980327004,0.04125095480072846,0.0037761601430160996,333.0343263863422,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04729184509932989,0.007880095648967491,-1.1967072050092849e-06,-0.012918085900560185,0.07911401842954412,4.883083902885672e-06
mercuryA50,303.1094486153053,0.05,137.37274860442994,0.015055694572489564,0.04516204026897598,140.23946711048697,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.049675515337525185,0.005421543308538595,-2.9661424442922838e-05,-0.0071993569069310585,0.07663833847352387,-4.0603899286591385e-05
mercuryA51,60.69231935200884,0.05,124.23478902117269,0.041175365465910024,0.02968626017020344,252.35799098794683,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.017381591178249237,-0.04812421288038902,2.1473103376318352e-05,0.07151157640379682,-0.023117378178968178,-2.389371904288002e-05
mercuryA52,297.42626789404613,0.05,68.07851718089286,0.01868033165099761,0.02319190874808393,176.01429995365487,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.05010248591885279,0.006302864694663731,-1.786143734856259e-05,-0.008310897665608538,0.07571408321654358,1.4562497991456066e-05
mercuryA53,160.10904111270779,0.05,157.9245302221329,0.014112757607754451,0.031175136027876804,12.73137808398419,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.048835080416796475,-0.013629351052895759,-3.1141472800636384e-06,0.020505905645279425,0.0730346278706258,-4.101879481021014e-05
mercuryA54,359.1570772491376,0.05,118.10213214564668,0.03076316420277499,0.03136696180480073,123.40545112218399,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.02662776824780673,-0.041400181160987176,-2.182856375122873e-06,0.06681424400003638,0.040505641106873616,-4.2711177202088254e-05
mercuryA55,197.73119262900653,0.05,73.66893179223413,0.018434935333019632,0.036027816293378354,305.12060996347344,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.05036744632118278,-0.007384402762222969,2.9087767166663327e-05,0.010704523384077395,-0.0747867340807927,-1.9682633227603334e-05
mercuryA56,359.0694001329855,0.05,93.41880686916605,0.017296534284308347,0.016601459108115845,350.47632123091694,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.03715997856454406,0.03268815988081263,1.0183128773341229e-05,-0.05214216018120445,-0.05762949775181274,1.607708806996453e-05
mercuryA57,91.04030686030035,0.05,312.5200100811301,0.04534817580518047,0.028591100667907928,110.5299984806307,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.026447495284231765,-0.045077054462761224,-2.4929545296899362e-05,0.06330820929274694,-0.037387757656909715,1.0674967511664882e-05
mercuryA58,142.41918297632856,0.05,46.473812504591066,0.025956490595319005,0.026731773891579387,72.83138370640816,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.05059377576978029,-0.002838471058365242,-1.8026999099416006e-05,0.002568837716494729,0.07585774561552788,2.3504985020901593e-05
mercuryA59,229.51970395228648,0.05,171.18898261151662,0.02996538144955642,0.03438134017433285,62.091589171626225,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.02321926953055735,0.04594012552105257,-2.9376081337159418e-05,-0.0668411716939436,0.03333859907044184,-1.3625565031334406e-05
mercuryA60,344.64308685089577,0.05,147.3054882734921,0.0026377051030930135,0.013668903898342612,253.768990700584,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04872419641581232,-0.010868257175411566,-4.096805508399242e-06,0.016614968107379325,0.07523835770499124,-1.7246636997832148e-05
mercuryA61,0.7342584774636052,0.05,291.9809617556406,0.0021408702227473596,0.01670566741776422,207.20509227977203,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04990529483491902,-0.001237673199480982,-1.3628179257964608e-05,0.001799678998618548,-0.07703153293711301,-7.920157150255911e-06
mercuryA62,198.06683178870313,0.05,219.2867827223224,0.029758467627876678,0.041906561035998706,262.8038675549473,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.03308894725063741,-0.039428143403956374,3.7644701959794044e-05,0.05701424472410054,0.0482592373667953,-9.14577871477771e-07
mercuryA63,269.7432767972458,0.05,253.46506038566415,0.007388433045524384,0.03246217181927324,209.57880775311963,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.010464665824526345,0.04855027716439377,-2.1447546641057784e-06,-0.07575904804316096,0.016081676268141512,-4.374103488163887e-05
mercuryA64,121.44960988391533,0.05,102.15571292647252,0.02357260913598402,0.02751835026950737,135.3146390985962,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.050563636171353954,-0.0014480904346802527,-2.359405357139019e-05,0.0037322790965692784,0.07594477145169432,-9.432924572642958e-06
mercuryA65,140.02113719075174,0.05,0.6374026913150699,0.03583779700834624,0.027126707710108396,331.84002660660275,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.009572127966845808,0.04953552098035701,2.3400745349170763e-05,-0.07430677043442771,0.017051779172010343,8.464039983868613e-06
mercuryA66,202.53556838920542,0.05,65.96021852302026,0.048234398976515026,0.0031553124582796854,121.16739793905593,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.006153254209478475,-0.049500941696551164,-1.4199829931609712e-06,0.07689271542206746,0.0058146060885276045,-3.7367906469621825e-06
mercuryA67,289.1607166147572,0.05,280.46396865402875,0.008800246261263684,0.012722242777099041,220.54312411922814,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04240969019903271,0.025651697210834993,-8.225791244706589e-06,-0.0402426052698286,-0.06635458957462115,-1.146295799307796e-05
mercuryA68,358.1044382172676,0.05,93.70013159031326,0.034629661703327194,0.013010482771962678,124.41088355494574,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.039135086230639354,-0.028256295700614793,9.282179864184441e-06,0.04670592928795475,-0.06450666808180892,-9.6383801365359e-06
mercuryA69,177.8409342765502,0.05,152.06249210817532,0.02114572224530937,0.008544290522714899,254.3771109456623,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04678305102295236,0.018676281607723687,8.080414132387489e-07,-0.02970804019739433,-0.07034218271584203,1.1342956969670553e-05
mercuryA70,205.24920506400588,0.05,11.51397730632679,0.046846878072320915,0.030839503417781928,208.13916626158664,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.004519270895940581,0.05105387133051302,2.741233558948298e-05,-0.07441259393612908,-0.009568588383489299,2.948130980180247e-06
mercuryA71,229.0122238088387,0.05,118.3629286833688,0.02413088358018288,0.048306177954403666,289.224503461477,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04434894508723199,-0.025478312749946018,4.310673289661487e-05,0.03696248577281064,-0.06547291113519717,-1.1990044600514924e-06
mercuryA72,185.437088024969,0.05,257.9505223925033,0.013408895179230258,0.04631533264718253,77.69425457360592,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04769716831096043,0.01709514666159315,-4.059156498936343e-05,-0.025532738408340153,-0.07148610488888467,-8.121560536831417e-06
mercuryA73,115.89947248975744,0.05,276.4515998545048,0.004950394204253883,0.007230250362634866,38.082722322125356,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.021446079705924406,0.045425468779445435,-2.0450728071273906e-06,-0.06929640620537787,-0.03257699615065289,-9.151172709376082e-06
mercuryA74,274.8487968502226,0.05,116.41447563940193,0.022765436017482973,0.006206588696557408,48.12427639532639,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.017443753445124492,0.04693526214901841,-3.9541270454118e-06,-0.07259681532111655,0.025119036975250558,5.832583640091609e-06
mercuryA75,31.569609353535412,0.05,144.7216899275842,0.016375252182388323,0.005211592468849103,209.66908813645722,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04910001631211145,0.0029939039327899573,-2.801709200383097e-06,-0.004559659374391559,0.0780519252581355,-5.556235583805863e-06
mercuryA76,47.760557156869694,0.05,140.28879782563905,0.029631010037789226,0.01563948593211878,310.49058936963826,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.029588397533541866,-0.041792441287199986,3.6154438323624512e-06,0.06053465033745878,0.044440994313607395,-1.988900212603283e-05
mercuryA77,202.89983188907507,0.05,282.1777582652136,0.0281803065839967,0.0017329587476846153,10.996704102894924,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.037716909231843586,0.03344312629298237,1.328483922552586e-06,-0.049065426745498006,0.05843768525237501,-1.0777858980538609e-06
mercuryA78,181.83794625588646,0.05,299.62311999931654,0.021132959391946204,0.03429157228367185,281.0594423246993,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04653471184105765,-0.01540923685841251,-2.8769394677541888e-05,0.025248353978433363,-0.07428003819776241,-8.838540556705049e-06
mercuryA79,102.31558464843796,0.05,294.012165453231,0.0024216670618915914,0.03038405169359535,322.7739390422265,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.05002232204604431,-0.0006039313546460888,2.4100936245882853e-05,0.0011100928744936303,0.07688238687729489,1.7128652728245283e-05
mercuryA80,165.5486324227954,0.05,191.75918636466972,0.03516133475330637,0.026962035179075645,310.11020757432686,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.00028076600282497116,-0.05105357502117893,2.3547320871019123e-05,0.07530555386052618,-0.0017057307409041947,8.007848001528182e-06
mercuryA81,2.1875444514732845,0.05,196.13085857829367,0.0441655621337437,0.049950199272464295,50.80950082029672,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.04928241506071601,0.014387727041216316,-1.1249804305531546e-07,-0.01845120946148163,0.07258759522475836,-6.525925321887879e-05
mercuryA82,316.6199241698816,0.05,234.57003247347336,0.04563990580747563,0.006872937159488979,355.2230807295703,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.05028862245250957,0.012472454089421176,4.0480188590104955e-06,-0.015854023927498732,0.07247704801194967,-6.589597072875009e-06
mercuryA83,6.600852055001587,0.05,106.39216282690879,0.043879044928078724,0.0278612366160377,179.02546249750495,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.02767726116159617,-0.03912613462887445,-7.54227508131781e-06,0.06612294822977406,0.04536854818674911,-3.707261453656401e-05
mercuryA84,150.1152958982908,0.05,340.12402061154404,0.0196007793442875,0.02419822707400053,147.49053704797834,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.002452159553029923,0.04918535911116364,1.9887561484497414e-05,-0.07804437344086074,0.002910866688271334,-1.0050172648659656e-05
mercuryA85,77.51268446663542,0.05,54.525764734114006,0.015962931539342723,0.015989869255759376,118.66106872905372,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.022013212598616598,-0.04536302748447721,-1.2349910818507682e-05,0.06907473952108892,0.03237093125684694,-1.0456081674813603e-05
mercuryA86,188.2615077155819,0.05,46.59016862853688,0.017986103230211666,0.046085914500517244,7.963396373349831,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.03726948808259395,0.03200562024329013,-4.08611963510325e-06,-0.05125556015828375,0.059175170008479265,6.265963236580714e-05
mercuryA87,302.1683792256344,0.05,9.864748964299332,0.0356073875956527,0.015817672434254294,184.08093819754717,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.031692168644728465,-0.036747563631255045,-8.495972410469742e-06,0.058955000617354675,-0.052935024577787766,-1.7186138412615077e-05
mercuryA88,259.9159663052408,0.05,81.2380979876063,0.03259442224381516,0.020349767480373898,12.960758056479161,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.033549050397893035,-0.03857179834454977,9.689738297288693e-06,0.055574597178061944,-0.05069775541812694,-2.225098828593802e-05
mercuryA89,29.193684833546833,0.05,338.29036589570575,0.03373980945992748,0.005477585785948359,38.40246571538276,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.02046433084688927,-0.04677722324364833,-4.878484059725254e-06,0.06977485871293165,-0.028364161374415057,-5.185199041895774e-08
mercuryA90,184.83782094928455,0.05,165.95074940378515,0.02618770163131473,0.011834976991313619,107.20894970150451,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,0.021594104004010836,0.04636483807858686,-1.0373417472433026e-05,-0.06774932079490265,0.032602056378154755,-3.1356324450846795e-06
mercuryA91,90.87027199508644,0.05,342.10994133112297,9.859164142155819e-05,0.02020235365574796,46.74971296459387,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04822203157043207,-0.013233098925408185,-9.663517941780555e-06,0.020354931343144284,-0.07418100319137297,-2.2686595354905226e-05
mercuryA92,189.9581694216155,0.05,59.86480086961752,0.033964807406860184,0.005861272937303952,5.767369584097217,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.04456285562611028,0.022395510730503762,5.092764745858022e-06,-0.0369464773272872,-0.06769905421060246,-2.0816416253276783e-07
mercuryA93,335.1831529873741,0.05,218.4311364930927,0.032614287535608764,0.0038629183438672224,237.92627844460904,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.03669287449712139,-0.035364020744866886,3.300435501421243e-07,0.050919194482201134,-0.055699206619632596,5.075582602737187e-06
mercuryA94,256.79991839089575,0.05,269.59624021574115,0.00029712893315546053,0.03081861754655099,247.45514456257166,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.017570677708332816,0.046800084511173984,-9.628185896296071e-06,-0.07203058898775525,-0.027060958339113598,-3.86407397112143e-05
mercuryA95,16.630290586238665,0.05,327.50340834620323,0.0012596210121007534,0.00541466078656126,258.1627496139479,5.9723e+24,6378.137,8.887539e-10,4.083677935193059,-0.007306854306079663,0.04950171914935288,3.574629743363259e-06,-0.07603646870505112,-0.011301548463432787,-4.7613344196853785e-06
